,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ft_uname,ft_rname,ft_commit_date,author_association,merged_status,pull_title,pull_msg,pullauthordate,pullid,ft_total_changes,ft_addns,ft_delns,commitauthordate,commitid,pullcommitsha,pullcommitmsg,repodesc,repolang
6571,158,158,158,jmccrosky,dscontrib,2019-05-14T08:44:04Z,CONTRIBUTOR,True,Move gud-nightly code to its own directory.,,2019-05-14T08:46:15Z,https://api.github.com/repos/mozilla/dscontrib/pulls/30,0.0,0.0,0.0,2019-05-14T08:44:04Z,554c55df8c9e237986cc73b626a52147ea703c2c,554c55df8c9e237986cc73b626a52147ea703c2c,Move data.py to gud-nightly,,Python
6572,159,159,159,jmccrosky,dscontrib,2019-05-14T08:44:33Z,CONTRIBUTOR,True,Move gud-nightly code to its own directory.,,2019-05-14T08:46:15Z,https://api.github.com/repos/mozilla/dscontrib/pulls/30,0.0,0.0,0.0,2019-05-14T08:44:33Z,f4c1062ed151aa051cd1cb366841a4d2c95b9320,f4c1062ed151aa051cd1cb366841a4d2c95b9320,Move metrics.py to gud-nightly,,Python
6573,160,160,160,jmccrosky,dscontrib,2019-05-14T08:44:55Z,CONTRIBUTOR,True,Move gud-nightly code to its own directory.,,2019-05-14T08:46:15Z,https://api.github.com/repos/mozilla/dscontrib/pulls/30,0.0,0.0,0.0,2019-05-14T08:44:55Z,ceea3e949535ad0922fdfb89a84e9849c91fc3b1,ceea3e949535ad0922fdfb89a84e9849c91fc3b1,Rename src/dscontrib/jmccrosky/__init__.py to src/dscontrib/jmccrosky/gud-nightly/__init__.py,,Python
6574,161,161,161,jmccrosky,dscontrib,2019-05-14T08:45:13Z,CONTRIBUTOR,True,Move gud-nightly code to its own directory.,,2019-05-14T08:46:15Z,https://api.github.com/repos/mozilla/dscontrib/pulls/30,0.0,0.0,0.0,2019-05-14T08:45:13Z,eef841d12e84b92bfb453b0f73a60f4145627ea7,eef841d12e84b92bfb453b0f73a60f4145627ea7,Rename src/dscontrib/jmccrosky/plots.py to src/dscontrib/jmccrosky/gud-nightly/plots.py,,Python
6575,162,162,162,jmccrosky,dscontrib,2019-05-14T08:45:30Z,CONTRIBUTOR,True,Move gud-nightly code to its own directory.,,2019-05-14T08:46:15Z,https://api.github.com/repos/mozilla/dscontrib/pulls/30,0.0,0.0,0.0,2019-05-14T08:45:30Z,ad02b545d7c2782d85670d9455d5266461770673,ad02b545d7c2782d85670d9455d5266461770673,Rename src/dscontrib/jmccrosky/usage_criteria.py to src/dscontrib/jmccrosky/gud-nightly/usage_criteria.py,,Python
6576,163,163,163,jmccrosky,dscontrib,2019-05-14T08:45:50Z,CONTRIBUTOR,True,Move gud-nightly code to its own directory.,,2019-05-14T08:46:15Z,https://api.github.com/repos/mozilla/dscontrib/pulls/30,0.0,0.0,0.0,2019-05-14T08:45:50Z,69a515150ab0e8c5bdb0608956e8f4b1b8fdac0c,69a515150ab0e8c5bdb0608956e8f4b1b8fdac0c,Rename src/dscontrib/jmccrosky/utils.py to src/dscontrib/jmccrosky/gud-nightly/utils.py,,Python
6577,157,157,157,jmccrosky,dscontrib,2019-06-03T11:38:40Z,CONTRIBUTOR,True,Initial check-in of KPI forecasting library.,,2019-06-03T11:39:16Z,https://api.github.com/repos/mozilla/dscontrib/pulls/39,72.0,72.0,0.0,2019-06-03T11:38:40Z,652b2ea51379b8aa05ec7947bdf0426e36d2efcb,652b2ea51379b8aa05ec7947bdf0426e36d2efcb,Initial check-in of KPI forecasting library.,,Python
6578,156,156,156,jmccrosky,dscontrib,2019-06-03T12:14:02Z,CONTRIBUTOR,True,Small fixes.,,2019-06-03T12:14:46Z,https://api.github.com/repos/mozilla/dscontrib/pulls/40,49.0,48.0,1.0,2019-06-03T12:14:02Z,67079477a1a798a1195acce23105ea9bdb6b90ed,67079477a1a798a1195acce23105ea9bdb6b90ed,Small fixes.,,Python
6579,155,155,155,jmccrosky,dscontrib,2019-06-03T14:35:16Z,CONTRIBUTOR,True,Fix passing years to calculate easter for through to helper.,,2019-06-03T14:35:37Z,https://api.github.com/repos/mozilla/dscontrib/pulls/41,9.0,6.0,3.0,2019-06-03T14:35:16Z,5b48b0a4f96383f58d177c7458107872d7168a6e,5b48b0a4f96383f58d177c7458107872d7168a6e,Fix passing years to calculate easter for through to helper.,,Python
6580,154,154,154,jmccrosky,dscontrib,2019-06-03T14:44:24Z,CONTRIBUTOR,True,Fix error in data structure.,,2019-06-03T14:44:45Z,https://api.github.com/repos/mozilla/dscontrib/pulls/42,2.0,1.0,1.0,2019-06-03T14:44:24Z,955d56012d9b6e731a07f61b0419bfb1934d5b44,955d56012d9b6e731a07f61b0419bfb1934d5b44,Fix error in data structure.,,Python
6642,2828,2828,2828,joelcox,mozilla-ignite-learning-lab-demos,2013-01-21T07:55:45Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,4.0,4.0,0.0,2013-01-21T07:55:45Z,8f442ff56c14d7b5ababec573ad118f5d75cbd19,8f442ff56c14d7b5ababec573ad118f5d75cbd19,Added README for lab 5.,Demos that will be used with the Mozilla Ignite learning labs,Python
6643,2829,2829,2829,joelcox,mozilla-ignite-learning-lab-demos,2013-01-21T08:12:37Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,50.0,50.0,0.0,2013-01-21T08:12:37Z,f34522f4d3980c0bba3f6874b9fc555701dca7ca,f34522f4d3980c0bba3f6874b9fc555701dca7ca,Set up basic directory structure.,Demos that will be used with the Mozilla Ignite learning labs,Python
6644,2830,2830,2830,joelcox,mozilla-ignite-learning-lab-demos,2013-01-21T09:27:31Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,172.0,168.0,4.0,2013-01-21T09:27:31Z,4cd8fc5e0a82f4e8baaf5215281df7cf0a001d01,4cd8fc5e0a82f4e8baaf5215281df7cf0a001d01,Added basic HTML and styling.,Demos that will be used with the Mozilla Ignite learning labs,Python
6645,2831,2831,2831,joelcox,mozilla-ignite-learning-lab-demos,2013-01-21T09:59:04Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,67.0,63.0,4.0,2013-01-21T09:59:04Z,24580c6a47d37665182385a2457f47eae29b5cd7,24580c6a47d37665182385a2457f47eae29b5cd7,Set up basic structure for frontend JS.,Demos that will be used with the Mozilla Ignite learning labs,Python
6646,2832,2832,2832,joelcox,mozilla-ignite-learning-lab-demos,2013-01-21T10:06:59Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,9.0,5.0,4.0,2013-01-21T10:06:59Z,f268a32a778eb6a20a0683d0e1c4e2c5d72a49fe,f268a32a778eb6a20a0683d0e1c4e2c5d72a49fe,Updated logic for checkbox value.,Demos that will be used with the Mozilla Ignite learning labs,Python
6647,2833,2833,2833,joelcox,mozilla-ignite-learning-lab-demos,2013-01-21T11:14:55Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,49.0,43.0,6.0,2013-01-21T11:14:55Z,a93fcf244b4fbebae784f6c3dd9f06a319cacb83,a93fcf244b4fbebae784f6c3dd9f06a319cacb83,Added basic loading mechanism for loading the images and timing.,Demos that will be used with the Mozilla Ignite learning labs,Python
6648,2834,2834,2834,joelcox,mozilla-ignite-learning-lab-demos,2013-01-21T13:10:25Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,34.0,19.0,15.0,2013-01-21T13:10:25Z,81f9082808c47a25193e2a57b86645bd8abab1f0,81f9082808c47a25193e2a57b86645bd8abab1f0,Switched to a more reliable method of measuring loading times.,Demos that will be used with the Mozilla Ignite learning labs,Python
6649,2835,2835,2835,joelcox,mozilla-ignite-learning-lab-demos,2013-01-21T13:42:44Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,30.0,28.0,2.0,2013-01-21T13:42:44Z,63da5eff564ac2e1bc02c1c8286323d6ad2b5108,63da5eff564ac2e1bc02c1c8286323d6ad2b5108,Added logic for appending images to correct columns.,Demos that will be used with the Mozilla Ignite learning labs,Python
6650,2836,2836,2836,joelcox,mozilla-ignite-learning-lab-demos,2013-01-21T13:54:44Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,24.0,2.0,22.0,2013-01-21T13:54:44Z,c42cffbbcf9da8e50bf9575ad6d703efc4096d91,c42cffbbcf9da8e50bf9575ad6d703efc4096d91,Randomize image size.,Demos that will be used with the Mozilla Ignite learning labs,Python
6651,2837,2837,2837,joelcox,mozilla-ignite-learning-lab-demos,2013-01-23T09:55:16Z,CONTRIBUTOR,True,SPDY demo,"This pull request contains the SPDY demo.
",2013-01-31T15:29:30Z,https://api.github.com/repos/mozilla/mozilla-ignite-learning-lab-demos/pulls/24,64967.0,64966.0,1.0,2013-01-23T09:55:16Z,7ca66f515f6f608f97d51675dd02c47cd182a9f8,7ca66f515f6f608f97d51675dd02c47cd182a9f8,Added template engine.,Demos that will be used with the Mozilla Ignite learning labs,Python
6668,3300,3300,3300,joewalker,firefox-browser-architecture,2017-07-19T19:13:45Z,MEMBER,True,Initial proposal for how we document our output,,2017-07-19T19:15:33Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/1,46.0,46.0,0.0,2017-07-19T19:13:45Z,ba5c502951d7b5af47f1b6503d0faed03d16ffa3,ba5c502951d7b5af47f1b6503d0faed03d16ffa3,Initial proposal for how we document our output,Proposals for future Firefox browser architecture,CSS
6669,3288,3288,3288,joewalker,firefox-browser-architecture,2017-08-16T11:19:39Z,MEMBER,True,Link recent posts and move files to the right places,,2017-08-16T11:20:40Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/6,2.0,2.0,0.0,2017-08-16T11:19:39Z,f8c1cbfb7a132ce3ba43b4e592879e55ba9cf6c9,f8c1cbfb7a132ce3ba43b4e592879e55ba9cf6c9,Link recent posts and move files to the right places,Proposals for future Firefox browser architecture,CSS
6670,3273,3273,3273,joewalker,firefox-browser-architecture,2017-08-16T15:40:17Z,MEMBER,True,Add a basic Mozilla theme,,2017-08-18T12:19:29Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/8,139.0,139.0,0.0,2017-08-16T15:40:17Z,fa0471337b9a79da35c38fdc4665e7ff5808fb02,fa0471337b9a79da35c38fdc4665e7ff5808fb02,Add a basic Mozilla theme,Proposals for future Firefox browser architecture,CSS
6671,3274,3274,3274,joewalker,firefox-browser-architecture,2017-08-18T12:02:27Z,MEMBER,True,Add Architecture Review Process,"It's sometimes hard to read a document in a PR. [Here is a rendered version of the Architecture Review Process](https://mozilla.github.io/firefox-browser-architecture/text/0006-architecture-review-process.html).
",2017-08-18T12:04:19Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/7,136.0,136.0,0.0,2017-08-18T12:02:27Z,2f7993a65f5afc6820e35cd91560eb7a092edd0f,2f7993a65f5afc6820e35cd91560eb7a092edd0f,Add Architecture Review Process,Proposals for future Firefox browser architecture,CSS
6672,3275,3275,3275,joewalker,firefox-browser-architecture,2017-08-21T10:39:08Z,MEMBER,True,Add Architecture Review Process,"It's sometimes hard to read a document in a PR. [Here is a rendered version of the Architecture Review Process](https://mozilla.github.io/firefox-browser-architecture/text/0006-architecture-review-process.html).
",2017-08-18T12:04:19Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/7,6.0,3.0,3.0,2017-08-21T10:39:08Z,97c64524966474321bd065a368da23cc508122a5,97c64524966474321bd065a368da23cc508122a5,Fix review comments from fluffyemily,Proposals for future Firefox browser architecture,CSS
6673,3276,3276,3276,joewalker,firefox-browser-architecture,2017-08-21T17:53:52Z,MEMBER,True,Add Architecture Review Process,"It's sometimes hard to read a document in a PR. [Here is a rendered version of the Architecture Review Process](https://mozilla.github.io/firefox-browser-architecture/text/0006-architecture-review-process.html).
",2017-08-18T12:04:19Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/7,2.0,1.0,1.0,2017-08-21T17:53:52Z,29aedc5765c603ffc16a9e15f8974085358872c0,29aedc5765c603ffc16a9e15f8974085358872c0,"Clarify meeting / process distinction, and avoiding seeing meeting as decision point",Proposals for future Firefox browser architecture,CSS
6674,3277,3277,3277,joewalker,firefox-browser-architecture,2017-08-22T17:11:11Z,MEMBER,True,Add Architecture Review Process,"It's sometimes hard to read a document in a PR. [Here is a rendered version of the Architecture Review Process](https://mozilla.github.io/firefox-browser-architecture/text/0006-architecture-review-process.html).
",2017-08-18T12:04:19Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/7,34.0,19.0,15.0,2017-08-22T17:11:11Z,e243f4e660c538603d3789ba67e57d18a07878ce,e243f4e660c538603d3789ba67e57d18a07878ce,Feedback from rnewman,Proposals for future Firefox browser architecture,CSS
6675,3278,3278,3278,joewalker,firefox-browser-architecture,2017-08-22T18:18:34Z,MEMBER,True,Add Architecture Review Process,"It's sometimes hard to read a document in a PR. [Here is a rendered version of the Architecture Review Process](https://mozilla.github.io/firefox-browser-architecture/text/0006-architecture-review-process.html).
",2017-08-18T12:04:19Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/7,8.0,4.0,4.0,2017-08-22T18:18:34Z,b85c6fc41f2d4db3d9557afc5b304c7a25ca562e,b85c6fc41f2d4db3d9557afc5b304c7a25ca562e,Feedback from rnewman,Proposals for future Firefox browser architecture,CSS
6676,3279,3279,3279,joewalker,firefox-browser-architecture,2017-08-23T13:25:45Z,MEMBER,True,Add Architecture Review Process,"It's sometimes hard to read a document in a PR. [Here is a rendered version of the Architecture Review Process](https://mozilla.github.io/firefox-browser-architecture/text/0006-architecture-review-process.html).
",2017-08-18T12:04:19Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/7,2.0,1.0,1.0,2017-08-23T13:25:45Z,3f6de842d6df393243d28f3d83dd5e07b76c330c,3f6de842d6df393243d28f3d83dd5e07b76c330c,Typo fix,Proposals for future Firefox browser architecture,CSS
6677,3280,3280,3280,joewalker,firefox-browser-architecture,2017-08-23T13:42:59Z,MEMBER,True,Add Architecture Review Process,"It's sometimes hard to read a document in a PR. [Here is a rendered version of the Architecture Review Process](https://mozilla.github.io/firefox-browser-architecture/text/0006-architecture-review-process.html).
",2017-08-18T12:04:19Z,https://api.github.com/repos/mozilla/firefox-browser-architecture/pulls/7,6.0,3.0,3.0,2017-08-23T13:42:59Z,46150c72b7dd60a600aaa13f1437b6e6378e6599,46150c72b7dd60a600aaa13f1437b6e6378e6599,Normalize Headers,Proposals for future Firefox browser architecture,CSS
6728,1474,1474,1474,johngian,contribute.json,2015-01-22T10:45:09Z,CONTRIBUTOR,True,Add mozillians.org to knownurls.,,2015-01-22T10:47:23Z,https://api.github.com/repos/mozilla/contribute.json/pulls/48,1.0,1.0,0.0,2015-01-22T10:45:09Z,151880a11008b0eeb9c0927692bab7a08974d684,151880a11008b0eeb9c0927692bab7a08974d684,Add mozillians.org to knownurls.,A JSON schema for open-source project contribution data.,Less
